TrialID,ObsNum,Prediction,Indicator
15,976,1,Private
15,977,1,Public
15,978,1,Public
15,979,1,Private
15,980,1,Private
15,981,1,Private
15,982,1,Private
15,983,1,Private
15,984,1,Private
15,985,1,Private
15,986,1,Public
15,987,1,Public
15,988,1,Private
15,989,1,Private
15,990,1,Private
15,991,1,Private
15,992,1,Private
15,993,1,Private
15,994,1,Public
15,995,1,Private
15,996,1,Private
15,997,1,Public
15,998,1,Private
15,999,1,Public
15,1000,1,Public
15,1001,1,Private
15,1002,1,Private
15,1003,1,Private
15,1004,1,Public
15,1005,1,Private
15,1006,1,Private
15,1007,1,Private
15,1008,1,Private
15,1009,1,Private
15,1010,1,Private
15,1011,1,Public
15,1012,1,Public
15,1013,1,Public
15,1014,1,Public
15,1015,1,Private
15,1016,1,Public
15,1017,1,Private
15,1018,1,Private
15,1019,1,Private
15,1020,1,Private
15,1021,1,Private
15,1022,1,Private
15,1023,1,Private
15,1024,1,Private
15,1025,1,Public
15,1026,1,Public
15,1027,1,Private
15,1028,1,Public
15,1029,1,Private
15,1030,1,Private
15,1031,1,Private
15,1032,1,Private
15,1033,1,Private
15,1034,1,Public
15,1035,1,Private
15,1036,1,Public
15,1037,1,Private
15,1038,1,Private
15,1039,1,Private
15,1040,1,Private
15,1041,1,Public
15,1042,1,Private
15,1043,1,Public
15,1044,1,Public
15,1045,1,Private
15,1046,1,Private
15,1047,1,Public
15,1048,1,Public
15,1049,1,Public
15,1050,1,Private
15,1051,1,Public
15,1052,1,Private
15,1053,1,Private
15,1054,1,Private
15,1055,1,Private
15,1056,1,Private
15,1057,1,Private
15,1058,1,Public
15,1059,1,Private
15,1060,1,Private
15,1061,1,Public
15,1062,1,Private
15,1063,1,Public
15,1064,1,Public
15,1065,1,Private
15,1066,1,Private
15,1067,1,Public
15,1068,1,Private
15,1069,1,Private
15,1070,1,Private
15,1071,1,Private
15,1072,1,Public
15,1073,1,Private
15,1074,1,Private
15,1075,1,Private
15,1076,1,Private
15,1077,1,Private
15,1078,1,Private
15,1079,1,Private
15,1080,1,Private
15,1081,1,Private
15,1082,1,Private
15,1083,1,Public
15,1084,1,Private
15,1085,1,Public
15,1086,1,Private
15,1087,1,Private
15,1088,1,Private
15,1089,1,Private
15,1090,1,Private
15,1091,1,Public
15,1092,1,Public
15,1093,1,Public
15,1094,1,Public
15,1095,1,Public
15,1096,1,Private
15,1097,1,Private
15,1098,1,Private
15,1099,1,Private
15,1100,1,Private
15,1101,1,Public
15,1102,1,Private
15,1103,1,Private
15,1104,1,Private
15,1105,1,Private
15,1106,1,Public
15,1107,1,Public
15,1108,1,Private
15,1109,1,Private
15,1110,1,Private
15,1111,1,Private
15,1112,1,Public
15,1113,1,Private
15,1114,1,Private
15,1115,1,Public
15,1116,1,Private
15,1117,1,Public
15,1118,1,Private
15,1119,1,Private
15,1120,1,Private
15,1121,1,Private
15,1122,1,Private
15,1123,1,Private
15,1124,1,Private
15,1125,1,Public
15,1126,1,Private
15,1127,1,Public
15,1128,1,Private
15,1129,1,Private
15,1130,1,Private
15,1131,1,Private
15,1132,1,Private
15,1133,1,Public
15,1134,1,Private
15,1135,1,Public
15,1136,1,Private
15,1137,1,Public
15,1138,1,Private
15,1139,1,Private
15,1140,1,Public
15,1141,1,Public
15,1142,1,Private
15,1143,1,Public
15,1144,1,Private
15,1145,1,Private
15,1146,1,Private
15,1147,1,Private
15,1148,1,Private
15,1149,1,Private
15,1150,1,Private
15,1151,1,Private
15,1152,1,Private
15,1153,1,Private
15,1154,1,Public
15,1155,1,Private
15,1156,1,Private
15,1157,1,Public
15,1158,1,Private
15,1159,1,Private
15,1160,1,Private
15,1161,1,Private
15,1162,1,Private
15,1163,1,Public
15,1164,1,Public
15,1165,1,Private
15,1166,1,Private
15,1167,1,Private
15,1168,1,Private
15,1169,1,Private
15,1170,1,Private
15,1171,1,Private
15,1172,1,Public
15,1173,1,Private
15,1174,1,Private
15,1175,1,Private
15,1176,1,Private
15,1177,1,Private
15,1178,1,Public
15,1179,1,Public
15,1180,1,Private
15,1181,1,Public
15,1182,1,Private
15,1183,1,Private
15,1184,1,Public
15,1185,1,Private
15,1186,1,Private
15,1187,1,Private
15,1188,1,Private
15,1189,1,Private
15,1190,1,Private
15,1191,1,Private
15,1192,1,Public
15,1193,1,Private
15,1194,1,Private
15,1195,1,Public
15,1196,1,Private
15,1197,1,Private
15,1198,1,Private
15,1199,1,Private
15,1200,1,Private
15,1201,1,Public
15,1202,1,Public
15,1203,1,Private
15,1204,1,Private
15,1205,1,Public
15,1206,1,Private
15,1207,1,Public
15,1208,1,Private
15,1209,1,Private
15,1210,1,Private
16,0,1,Public
16,1,1,Private
16,2,1,Public
16,3,1,Public
16,4,1,Public
16,5,1,Private
16,6,1,Private
16,7,1,Private
16,8,1,Private
16,9,1,Private
16,10,1,Private
16,11,1,Public
16,12,1,Private
16,13,1,Public
16,14,1,Private
16,15,1,Private
16,16,1,Private
16,17,1,Private
16,18,1,Private
16,19,1,Private
16,20,1,Private
16,21,1,Private
16,22,1,Private
16,23,1,Private
16,24,1,Public
16,25,1,Private
16,26,1,Private
16,27,1,Private
16,28,1,Private
16,29,1,Private
16,30,1,Public
16,31,1,Public
16,32,1,Private
16,33,1,Public
16,34,1,Public
16,35,1,Private
16,36,1,Public
16,37,1,Private
16,38,1,Private
16,39,1,Private
16,40,1,Private
16,41,1,Private
16,42,1,Private
16,43,1,Private
16,44,1,Public
16,45,1,Private
16,46,1,Public
16,47,1,Private
16,48,1,Private
16,49,1,Private
16,50,1,Private
16,51,1,Private
16,52,1,Private
16,53,1,Private
16,54,1,Public
16,55,1,Private
16,56,1,Private
16,57,1,Private
16,58,1,Private
16,59,1,Public
16,60,1,Private
16,61,1,Private
16,62,1,Private
16,63,1,Private
16,64,1,Private
16,65,1,Private
16,66,1,Public
16,67,1,Private
16,68,1,Private
16,69,1,Private
16,70,1,Private
16,71,1,Public
16,72,1,Private
16,73,1,Private
16,74,1,Private
16,75,1,Private
16,76,1,Private
16,77,1,Private
16,78,1,Private
16,79,1,Private
16,80,1,Private
16,81,1,Private
16,82,1,Private
16,83,1,Public
16,84,1,Private
16,85,1,Private
16,86,1,Public
16,87,1,Private
16,88,1,Private
16,89,1,Private
16,90,1,Public
16,91,1,Private
16,92,1,Private
16,93,1,Private
16,94,1,Private
16,95,1,Private
16,96,1,Private
16,97,1,Private
16,98,1,Public
16,99,1,Public
16,100,1,Public
16,101,1,Private
16,102,1,Public
16,103,1,Private
16,104,1,Private
16,105,1,Private
16,106,1,Public
16,107,1,Private
16,108,1,Public
16,109,1,Private
16,110,1,Private
16,111,1,Private
16,112,1,Public
16,113,1,Public
16,114,1,Private
16,115,1,Private
16,116,1,Private
16,117,1,Private
16,118,1,Private
16,119,1,Private
16,120,1,Private
16,121,1,Private
16,122,1,Private
16,123,1,Private
16,124,1,Private
16,125,1,Public
16,126,1,Private
16,127,1,Public
16,128,1,Private
16,129,1,Public
16,130,1,Public
16,131,1,Public
16,132,1,Private
16,133,1,Public
16,134,1,Private
16,135,1,Private
16,136,1,Private
16,137,1,Private
16,138,1,Private
16,139,1,Public
16,140,1,Private
16,141,1,Public
16,142,1,Private
16,143,1,Private
16,144,1,Public
16,145,1,Private
16,146,1,Private
16,147,1,Private
16,148,1,Private
16,149,1,Public
16,150,1,Private
16,151,1,Private
16,152,1,Public
16,153,1,Private
16,154,1,Public
16,155,1,Private
16,156,1,Private
16,157,1,Public
16,158,1,Private
16,159,1,Private
16,160,1,Private
16,161,1,Private
16,162,1,Private
16,163,1,Public
16,164,1,Public
16,165,1,Private
16,166,1,Private
16,167,1,Public
16,168,1,Public
16,169,1,Private
16,170,1,Public
16,171,1,Private
16,172,1,Private
16,173,1,Private
16,174,1,Public
16,175,1,Private
16,176,1,Private
16,177,1,Private
16,178,1,Private
16,179,1,Private
16,180,1,Private
16,181,1,Private
16,182,1,Private
16,183,1,Public
16,184,1,Public
16,185,1,Private
16,186,1,Private
16,187,1,Private
16,188,1,Private
16,189,1,Private
16,190,1,Private
16,191,1,Public
16,192,1,Private
16,193,1,Private
16,194,1,Private
16,195,1,Private
16,196,1,Public
16,197,1,Public
16,198,1,Private
16,199,1,Private
16,200,1,Private
16,201,1,Private
16,202,1,Private
16,203,1,Private
16,204,1,Private
16,205,1,Public
16,206,1,Private
16,207,1,Public
16,208,1,Private
16,209,1,Public
16,210,1,Private
16,211,1,Private
16,212,1,Private
16,213,1,Private
16,214,1,Private
16,215,1,Private
16,216,1,Public
16,217,1,Private
16,218,1,Private
16,219,1,Public
16,220,1,Private
16,221,1,Private
16,222,1,Private
16,223,1,Private
16,224,1,Private
16,225,1,Private
16,226,1,Private
16,227,1,Private
16,228,1,Private
16,229,1,Private
16,230,1,Public
16,231,1,Private
16,232,1,Private
16,233,1,Public
16,234,1,Public
16,235,1,Public
16,236,1,Private
16,237,1,Private
16,238,1,Private
16,239,1,Public
16,240,1,Private
16,241,1,Public
16,242,1,Public
16,243,1,Private
16,244,1,Private
16,245,1,Public
16,246,1,Public
16,247,1,Private
16,248,1,Private
16,249,1,Private
16,250,1,Public
16,251,1,Public
16,252,1,Public
16,253,1,Private
16,254,1,Private
16,255,1,Private
16,256,1,Public
16,257,1,Private
16,258,1,Private
16,259,1,Public
16,260,1,Public
16,261,1,Public
16,262,1,Private
16,263,1,Private
16,264,1,Private
16,265,1,Private
16,266,1,Private
16,267,1,Private
16,268,1,Private
16,269,1,Public
16,270,1,Private
16,271,1,Public
16,272,1,Private
16,273,1,Public
16,274,1,Private
16,275,1,Public
16,276,1,Public
16,277,1,Private
16,278,1,Private
16,279,1,Private
16,280,1,Private
16,281,1,Private
16,282,1,Private
16,283,1,Public
16,284,1,Private
16,285,1,Private
16,286,1,Public
16,287,1,Private
16,288,1,Private
16,289,1,Private
16,290,1,Private
16,291,1,Private
16,292,1,Public
16,293,1,Public
16,294,1,Private
16,295,1,Private
16,296,1,Public
16,297,1,Public
16,298,1,Public
16,299,1,Private
16,300,1,Private
16,301,1,Public
16,302,1,Private
16,303,1,Private
16,304,1,Public
16,305,1,Public
16,306,1,Private
16,307,1,Public
16,308,1,Private
16,309,1,Private
16,310,1,Private
16,311,1,Private
16,312,1,Private
16,313,1,Private
16,314,1,Private
16,315,1,Public
16,316,1,Private
16,317,1,Public
16,318,1,Private
16,319,1,Private
16,320,1,Private
16,321,1,Public
16,322,1,Private
16,323,1,Public
16,324,1,Private
16,325,1,Private
16,326,1,Private
16,327,1,Private
16,328,1,Public
16,329,1,Private
16,330,1,Public
16,331,1,Private
16,332,1,Private
16,333,1,Private
16,334,1,Private
16,335,1,Private
16,336,1,Public
16,337,1,Private
16,338,1,Public
16,339,1,Private
16,340,1,Private
16,341,1,Public
16,342,1,Private
16,343,1,Public
16,344,1,Private
16,345,1,Public
16,346,1,Public
16,347,1,Private
16,348,1,Public
16,349,1,Private
16,350,1,Private
16,351,1,Public
16,352,1,Private
16,353,1,Private
16,354,1,Private
16,355,1,Public
16,356,1,Private
16,357,1,Private
16,358,1,Private
16,359,1,Private
16,360,1,Private
16,361,1,Private
16,362,1,Private
16,363,1,Private
16,364,1,Private
16,365,1,Public
16,366,1,Public
16,367,1,Private
16,368,1,Private
16,369,1,Private
16,370,1,Private
16,371,1,Private
16,372,1,Private
16,373,1,Private
16,374,1,Public
16,375,1,Public
16,376,1,Public
16,377,1,Public
16,378,1,Private
16,379,1,Private
16,380,1,Private
16,381,1,Private
16,382,1,Private
16,383,1,Private
16,384,1,Private
16,385,1,Private
16,386,1,Private
16,387,1,Private
16,388,1,Private
16,389,1,Private
16,390,1,Private
16,391,1,Private
16,392,1,Private
16,393,1,Public
16,394,1,Private
16,395,1,Public
16,396,1,Public
16,397,1,Public
16,398,1,Private
16,399,1,Private
16,400,1,Private
16,401,1,Private
16,402,1,Private
16,403,1,Private
16,404,1,Public
16,405,1,Private
16,406,1,Public
16,407,1,Public
16,408,1,Public
16,409,1,Private
16,410,1,Private
16,411,1,Public
16,412,1,Private
16,413,1,Public
16,414,1,Private
16,415,1,Private
16,416,1,Public
16,417,1,Private
16,418,1,Private
16,419,1,Public
16,420,1,Private
16,421,1,Public
16,422,1,Private
16,423,1,Private
16,424,1,Public
16,425,1,Public
16,426,1,Public
16,427,1,Private
16,428,1,Private
16,429,1,Private
16,430,1,Private
16,431,1,Private
16,432,1,Public
16,433,1,Public
16,434,1,Private
16,435,1,Private
16,436,1,Public
16,437,1,Public
16,438,1,Private
16,439,1,Public
16,440,1,Private
16,441,1,Public
16,442,1,Private
16,443,1,Private
16,444,1,Private
16,445,1,Private
16,446,1,Private
16,447,1,Private
16,448,1,Public
16,449,1,Private
16,450,1,Private
16,451,1,Private
16,452,1,Public
16,453,1,Public
16,454,1,Private
16,455,1,Public
16,456,1,Private
16,457,1,Private
16,458,1,Private
16,459,1,Private
16,460,1,Private
16,461,1,Private
16,462,1,Private
16,463,1,Private
16,464,1,Public
16,465,1,Private
16,466,1,Private
16,467,1,Public
16,468,1,Private
16,469,1,Private
16,470,1,Private
16,471,1,Private
16,472,1,Public
16,473,1,Private
16,474,1,Private
16,475,1,Private
16,476,1,Public
16,477,1,Private
16,478,1,Public
16,479,1,Private
16,480,1,Private
16,481,1,Private
16,482,1,Public
16,483,1,Private
16,484,1,Public
16,485,1,Private
16,486,1,Public
16,487,1,Private
16,488,1,Private
16,489,1,Private
16,490,1,Private
16,491,1,Private
16,492,1,Private
16,493,1,Private
16,494,1,Private
16,495,1,Private
16,496,1,Public
16,497,1,Private
16,498,1,Public
16,499,1,Private
16,500,1,Private
16,501,1,Private
16,502,1,Private
16,503,1,Private
16,504,1,Private
16,505,1,Private
16,506,1,Private
16,507,1,Private
16,508,1,Private
16,509,1,Private
16,510,1,Public
16,511,1,Private
16,512,1,Private
16,513,1,Public
16,514,1,Private
16,515,1,Private
16,516,1,Public
16,517,1,Private
16,518,1,Private
16,519,1,Private
16,520,1,Private
16,521,1,Private
16,522,1,Public
16,523,1,Private
16,524,1,Private
16,525,1,Private
16,526,1,Public
16,527,1,Private
16,528,1,Public
16,529,1,Public
16,530,1,Public
16,531,1,Private
16,532,1,Private
16,533,1,Private
16,534,1,Private
16,535,1,Public
16,536,1,Public
16,537,1,Private
16,538,1,Private
16,539,1,Private
16,540,1,Private
16,541,1,Private
16,542,1,Private
16,543,1,Private
16,544,1,Private
16,545,1,Private
16,546,1,Private
16,547,1,Public
16,548,1,Public
16,549,1,Private
16,550,1,Private
16,551,1,Private
16,552,1,Private
16,553,1,Public
16,554,1,Private
16,555,1,Public
16,556,1,Private
16,557,1,Private
16,558,1,Private
16,559,1,Private
16,560,1,Private
16,561,1,Private
16,562,1,Private
16,563,1,Private
16,564,1,Private
16,565,1,Private
16,566,1,Private
16,567,1,Private
16,568,1,Private
16,569,1,Private
16,570,1,Private
16,571,1,Public
16,572,1,Private
16,573,1,Public
16,574,1,Public
16,575,1,Private
16,576,1,Private
16,577,1,Private
16,578,1,Private
16,579,1,Private
16,580,1,Private
16,581,1,Private
16,582,1,Private
16,583,1,Private
16,584,1,Private
16,585,1,Public
16,586,1,Private
16,587,1,Public
16,588,1,Private
16,589,1,Private
16,590,1,Private
16,591,1,Private
16,592,1,Private
16,593,1,Private
16,594,1,Private
16,595,1,Private
16,596,1,Private
16,597,1,Public
16,598,1,Private
16,599,1,Public
16,600,1,Private
16,601,1,Public
16,602,1,Private
16,603,1,Private
16,604,1,Private
16,605,1,Private
16,606,1,Private
16,607,1,Public
16,608,1,Private
16,609,1,Public
16,610,1,Public
16,611,1,Private
16,612,1,Private
16,613,1,Private
16,614,1,Private
16,615,1,Private
16,616,1,Public
16,617,1,Public
16,618,1,Private
16,619,1,Public
16,620,1,Private
16,621,1,Private
16,622,1,Private
16,623,1,Private
16,624,1,Private
16,625,1,Private
16,626,1,Private
16,627,1,Public
16,628,1,Private
16,629,1,Public
16,630,1,Private
16,631,1,Public
16,632,1,Public
16,633,1,Private
16,634,1,Private
16,635,1,Private
16,636,1,Private
16,637,1,Private
16,638,1,Private
16,639,1,Private
16,640,1,Public
16,641,1,Private
16,642,1,Private
16,643,1,Private
16,644,1,Private
16,645,1,Public
16,646,1,Private
16,647,1,Private
16,648,1,Public
16,649,1,Public
16,650,1,Private
16,651,1,Private
16,652,1,Private
16,653,1,Private
16,654,1,Private
16,655,1,Private
16,656,1,Public
16,657,1,Private
16,658,1,Private
16,659,1,Private
16,660,1,Private
16,661,1,Private
16,662,1,Private
16,663,1,Public
16,664,1,Public
16,665,1,Private
16,666,1,Private
16,667,1,Private
16,668,1,Private
16,669,1,Private
16,670,1,Private
16,671,1,Private
16,672,1,Public
16,673,1,Private
16,674,1,Private
16,675,1,Private
16,676,1,Private
16,677,1,Public
16,678,1,Private
16,679,1,Private
16,680,1,Public
16,681,1,Private
16,682,1,Private
16,683,1,Public
16,684,1,Private
16,685,1,Private
16,686,1,Private
16,687,1,Private
16,688,1,Private
16,689,1,Private
16,690,1,Private
16,691,1,Public
16,692,1,Private
16,693,1,Private
16,694,1,Private
16,695,1,Public
16,696,1,Private
16,697,1,Public
16,698,1,Private
16,699,1,Public
16,700,1,Private
16,701,1,Private
16,702,0,Private
16,703,0,Private
16,704,0,Public
16,705,0,Public
16,706,1,Private
16,707,1,Private
16,708,1,Public
16,709,1,Private
16,710,1,Private
16,711,1,Private
16,712,1,Private
16,713,1,Private
16,714,1,Private
16,715,1,Private
16,716,1,Public
16,717,1,Public
16,718,1,Public
16,719,1,Private
16,720,1,Private
16,721,1,Private
16,722,1,Private
16,723,1,Private
16,724,1,Public
16,725,1,Public
16,726,1,Private
16,727,1,Private
16,728,1,Public
16,729,1,Private
16,730,1,Private
16,731,1,Private
16,732,1,Private
16,733,1,Private
16,734,1,Private
16,735,1,Private
16,736,1,Private
16,737,1,Private
16,738,1,Public
16,739,1,Private
16,740,1,Private
16,741,1,Private
16,742,1,Public
16,743,1,Public
16,744,1,Public
16,745,1,Private
16,746,1,Private
16,747,1,Private
16,748,1,Private
16,749,1,Private
16,750,1,Private
16,751,1,Public
16,752,1,Private
16,753,1,Private
16,754,1,Private
16,755,1,Private
16,756,1,Private
16,757,1,Private
16,758,1,Private
16,759,1,Private
16,760,1,Private
16,761,1,Public
16,762,1,Private
16,763,1,Private
16,764,1,Private
16,765,1,Private
16,766,1,Private
16,767,1,Private
16,768,1,Private
16,769,1,Private
16,770,1,Public
16,771,1,Public
16,772,1,Public
16,773,1,Public
16,774,1,Private
16,775,1,Private
16,776,1,Private
16,777,1,Public
16,778,1,Private
16,779,1,Public
16,780,1,Private
16,781,1,Private
16,782,1,Private
16,783,1,Public
16,784,1,Public
16,785,1,Public
16,786,1,Private
16,787,1,Private
16,788,1,Private
16,789,1,Public
16,790,1,Private
16,791,1,Private
16,792,1,Private
16,793,1,Public
16,794,1,Private
16,795,1,Public
16,796,1,Public
16,797,1,Private
16,798,1,Private
16,799,1,Private
16,800,1,Public
16,801,1,Private
16,802,1,Private
16,803,1,Private
16,804,1,Private
16,805,1,Private
16,806,1,Private
16,807,1,Public
16,808,1,Private
16,809,1,Private
16,810,1,Private
16,811,1,Public
16,812,1,Public
16,813,1,Private
16,814,1,Private
16,815,1,Private
16,816,1,Public
16,817,1,Private
16,818,1,Private
16,819,1,Private
16,820,1,Private
16,821,1,Private
16,822,1,Private
16,823,1,Private
16,824,1,Private
16,825,1,Private
16,826,1,Public
16,827,1,Private
16,828,1,Private
16,829,1,Private
16,830,1,Private
16,831,1,Private
16,832,1,Public
16,833,1,Public
16,834,1,Public
16,835,1,Private
16,836,1,Private
16,837,1,Private
16,838,1,Public
16,839,1,Public
16,840,1,Private
16,841,1,Private
16,842,1,Private
16,843,1,Private
16,844,1,Public
16,845,1,Private
16,846,1,Public
16,847,1,Public
16,848,1,Public
16,849,1,Public
16,850,1,Public
16,851,1,Private
16,852,1,Private
16,853,1,Private
16,854,1,Private
16,855,1,Public
16,856,1,Private
16,857,1,Private
16,858,1,Private
16,859,1,Private
16,860,1,Private
16,861,1,Public
16,862,1,Private
16,863,1,Private
16,864,1,Private
16,865,1,Private
16,866,1,Public
16,867,1,Public
16,868,1,Private
16,869,1,Public
16,870,1,Public
16,871,1,Private
16,872,1,Private
16,873,1,Private
16,874,1,Public
16,875,1,Private
16,876,1,Private
16,877,1,Private
16,878,1,Public
16,879,1,Private
16,880,1,Private
16,881,1,Private
16,882,1,Private
16,883,1,Public
16,884,1,Public
16,885,1,Public
16,886,1,Public
16,887,1,Private
16,888,1,Public
16,889,1,Private
16,890,1,Private
16,891,1,Private
16,892,1,Public
16,893,1,Public
16,894,1,Private
16,895,1,Private
16,896,1,Private
16,897,1,Public
16,898,1,Private
16,899,1,Private
16,900,1,Public
16,901,1,Private
16,902,1,Private
16,903,1,Private
16,904,1,Private
16,905,1,Public
16,906,1,Private
16,907,1,Private
16,908,1,Private
16,909,1,Private
16,910,1,Private
16,911,1,Public
16,912,1,Public
16,913,1,Public
16,914,1,Public
16,915,1,Public
16,916,1,Private
16,917,1,Public
16,918,1,Private
16,919,1,Private
16,920,1,Public
16,921,1,Public
16,922,1,Private
16,923,1,Public
16,924,1,Public
16,925,1,Private
16,926,1,Private
16,927,1,Private
16,928,1,Private
16,929,1,Public
16,930,1,Private
16,931,1,Private
16,932,1,Private
16,933,1,Private
16,934,1,Private
16,935,1,Public
16,936,1,Private
16,937,1,Private
16,938,1,Public
16,939,1,Public
16,940,1,Public
16,941,1,Private
16,942,1,Public
16,943,1,Public
16,944,1,Private
16,945,1,Public
16,946,1,Public
16,947,1,Public
16,948,1,Public
16,949,1,Private
16,950,1,Private
16,951,1,Private
16,952,1,Private
16,953,1,Private
16,954,1,Private
16,955,1,Private
16,956,1,Public
16,957,1,Private
16,958,1,Private
16,959,1,Private
16,960,1,Private
16,961,1,Public
16,962,1,Private
16,963,1,Private
16,964,1,Private
16,965,1,Private
16,966,1,Private
16,967,1,Public
16,968,1,Private
16,969,1,Private
16,970,1,Private
16,971,1,Private
16,972,1,Public
16,973,1,Private
16,974,1,Private
16,975,1,Public
16,976,1,Private
16,977,1,Private
16,978,1,Public
16,979,1,Private
16,980,1,Private
16,981,1,Private
16,982,1,Public
16,983,1,Public
16,984,1,Public
16,985,1,Private
16,986,1,Private
16,987,1,Private
16,988,1,Public
16,989,1,Private
16,990,1,Public
16,991,1,Private
16,992,1,Private
16,993,1,Private
16,994,1,Public
16,995,1,Private
16,996,1,Public
16,997,1,Private
16,998,1,Private
16,999,1,Private
16,1000,1,Private
16,1001,1,Public
16,1002,1,Private
16,1003,1,Private
16,1004,1,Private
16,1005,1,Private
16,1006,1,Private
16,1007,1,Public
16,1008,1,Private
16,1009,1,Public
16,1010,1,Private
16,1011,1,Private
16,1012,1,Private
16,1013,1,Public
16,1014,1,Private
16,1015,1,Public
16,1016,1,Public
16,1017,1,Private
16,1018,1,Private
16,1019,1,Private
16,1020,1,Private
16,1021,1,Private
16,1022,1,Public
16,1023,1,Private
16,1024,1,Private
16,1025,1,Private
16,1026,1,Public
16,1027,1,Private
16,1028,1,Public
16,1029,1,Public
16,1030,1,Private
16,1031,1,Private
16,1032,1,Public
16,1033,1,Private
16,1034,1,Private
16,1035,1,Private
16,1036,1,Private
16,1037,1,Public
16,1038,1,Public
16,1039,1,Public
16,1040,1,Public
16,1041,1,Private
16,1042,1,Public
16,1043,1,Public
16,1044,1,Public
16,1045,1,Private
16,1046,1,Public
16,1047,1,Public
16,1048,1,Private
16,1049,1,Private
16,1050,1,Private
16,1051,1,Private
16,1052,1,Public
16,1053,1,Private
16,1054,1,Private
16,1055,1,Private
16,1056,1,Private
16,1057,1,Public
16,1058,1,Private
16,1059,1,Public
16,1060,1,Public
16,1061,1,Public
16,1062,1,Private
16,1063,1,Private
16,1064,1,Private
16,1065,1,Public
16,1066,1,Private
16,1067,1,Private
16,1068,0,Public
16,1069,0,Private
16,1070,0,Private
16,1071,0,Private
16,1072,0,Public
16,1073,0,Private
16,1074,1,Private
16,1075,1,Public
16,1076,1,Private
16,1077,1,Private
16,1078,1,Private
16,1079,1,Private
16,1080,1,Public
16,1081,1,Private
16,1082,1,Private
16,1083,1,Private
16,1084,1,Public
16,1085,1,Private
16,1086,1,Private
16,1087,1,Public
16,1088,1,Private
16,1089,1,Private
16,1090,1,Public
16,1091,1,Public
16,1092,1,Public
16,1093,1,Private
16,1094,1,Private
16,1095,1,Private
16,1096,1,Private
16,1097,1,Private
16,1098,1,Private
16,1099,1,Private
16,1100,1,Public
16,1101,1,Public
16,1102,1,Private
16,1103,1,Private
16,1104,1,Private
16,1105,1,Private
16,1106,1,Private
16,1107,1,Private
16,1108,1,Private
16,1109,1,Private
16,1110,1,Public
16,1111,1,Private
16,1112,1,Private
16,1113,1,Public
16,1114,1,Public
16,1115,1,Private
16,1116,1,Public
16,1117,1,Private
16,1118,1,Private
16,1119,1,Private
16,1120,1,Public
16,1121,1,Private
16,1122,1,Public
16,1123,1,Private
16,1124,1,Private
16,1125,1,Private
16,1126,1,Public
16,1127,1,Private
16,1128,1,Private
16,1129,1,Private
16,1130,1,Private
16,1131,1,Private
16,1132,1,Private
16,1133,1,Private
16,1134,1,Private
16,1135,1,Private
16,1136,1,Private
16,1137,1,Private
16,1138,1,Public
16,1139,1,Private
16,1140,1,Private
16,1141,1,Private
16,1142,1,Private
16,1143,1,Public
16,1144,1,Private
16,1145,1,Private
16,1146,1,Public
16,1147,1,Private
16,1148,1,Private
16,1149,1,Private
16,1150,1,Private
16,1151,1,Public
16,1152,1,Private
16,1153,1,Private
16,1154,1,Private
16,1155,1,Private
16,1156,1,Public
16,1157,1,Private
16,1158,1,Private
16,1159,1,Private
16,1160,1,Private
16,1161,1,Private
16,1162,1,Private
16,1163,1,Public
16,1164,1,Public
16,1165,1,Private
16,1166,1,Private
16,1167,1,Private
16,1168,1,Private
16,1169,1,Public
16,1170,1,Private
16,1171,1,Private
16,1172,0,Private
16,1173,0,Private
16,1174,0,Public
16,1175,0,Public
16,1176,0,Private
16,1177,0,Public
16,1178,1,Private
16,1179,1,Public
16,1180,1,Private
16,1181,1,Private
16,1182,1,Private
16,1183,1,Private
16,1184,1,Public
16,1185,1,Private
16,1186,1,Private
16,1187,1,Public
16,1188,1,Private
16,1189,1,Private
16,1190,1,Private
16,1191,1,Public
16,1192,1,Private
16,1193,1,Private
16,1194,1,Private
16,1195,1,Private
16,1196,1,Private
16,1197,1,Private
16,1198,1,Private
17,0,1,Public
17,1,1,Private
17,2,1,Private
17,3,1,Private
17,4,1,Public
17,5,1,Private
17,6,1,Public
17,7,1,Public
17,8,1,Private
17,9,1,Public
17,10,1,Private
17,11,1,Public
17,12,1,Public
17,13,1,Private
17,14,1,Private
17,15,1,Private
17,16,1,Private
17,17,1,Private
17,18,1,Private
17,19,1,Private
17,20,1,Private
17,21,1,Private
17,22,1,Private
17,23,1,Private
17,24,1,Private
17,25,1,Public
17,26,1,Public
17,27,1,Public
17,28,1,Private
17,29,1,Private
17,30,1,Private
17,31,1,Private
17,32,1,Public
17,33,1,Private
17,34,1,Private
17,35,1,Public
17,36,1,Public
17,37,1,Private
17,38,1,Public
17,39,1,Public
17,40,1,Public
17,41,1,Public
17,42,1,Private
17,43,1,Public
17,44,1,Private
17,45,1,Private
17,46,1,Public
17,47,1,Private
17,48,1,Private
17,49,1,Private
17,50,1,Private
17,51,1,Private
17,52,1,Public
17,53,1,Public
17,54,1,Private
17,55,1,Private
17,56,1,Private
17,57,1,Private
17,58,1,Private
17,59,1,Private
17,60,1,Public
17,61,1,Private
17,62,1,Private
17,63,1,Public
17,64,1,Private
17,65,1,Public
17,66,1,Public
17,67,1,Public
17,68,1,Public
17,69,1,Private
17,70,1,Public
17,71,1,Private
17,72,1,Private
